id,regnum,website,IsValid,facebooklink,linkedinlink,twitterlink,youtubelink
858,107909939RR0018,HTTP://MEMBERS.SHAW.CA/STEFAMILLE,Invalid,,,,
859,107909939RR0019,WWW.STGERARDS.CA,Valid,,,,
860,107909939RR0020,WWW.STJOSEPHCALGARY.COM,Valid,http://www.facebook.com/stjosephcalgary,,,
861,107909939RR0024,STFRANCISCALGARY.ORG,Valid,,,,
862,107909939RR0025,STJAMESCALGARY.ORG,Valid,,,,
863,107909939RR0026,SAINTMICHAEL.CA,Valid,,,,
864,107909939RR0027,WWW.ST-PETERS.CA,Valid,,,,
865,107909939RR0032,HOLYTRINITYPARISH.CATHOLICWEB.COM,Valid,,,,
866,107909939RR0037,stambroseparish.ca,Invalid,,,,
867,107909939RR0039,WWW.STANTHONYSDRUMHELLER.COM,Valid,,,,
868,107909939RR0041,www.livingwholly.org,Valid,,,,
869,107909939RR0044,www.holyfamilymh.ca,Valid,,,,
870,107909939RR0053,stcatherineparish.ca,Valid,,,,
871,107909939RR0056,WWW.CATHOLICPARISH.CA,Valid,,,,http://www.youtube.com/watch?v=jgFndZIH568
872,107909939RR0060,WWW.STBONAVENTUREPARISH.CA,Valid,,,,
873,107909939RR0062,WWW.STPATRICKCALGARY.CA,Valid,,,,
874,107909939RR0063,WWW.STPIUSX.CA,Valid,,,,
875,107909939RR0064,STBONIFACECALGARY.COM,Valid,,,,
876,107909939RR0066,WWW.STLUKESCHURCH.CA,Valid,https://www.facebook.com/stlukescalgary,,,
877,107909939RR0072,WWW.CATHOLICPARISH.CA,Valid,,,,http://www.youtube.com/watch?v=jgFndZIH568
878,107909939RR0074,WWW.QUEENPOL.ORG,Valid,,,,
879,107909939RR0076,WWW.CALGARYDIOCESE.CA,Valid,http://www.facebook.com/calgarydiocese,,,
880,107909939RR0078,WWW.HOLYSPIRITPARISH.NET,Valid,,,,
881,107909939RR0079,WWW.SACREDHE.COM,Invalid,,,,
882,107909939RR0087,WWW.STJOHNSPARISH.CA,Valid,,,,
883,107909939RR0090,WWW.SAINTGABRIELPARISH.CA,Valid,https://www.facebook.com/pages/St-Gabriel-the-Archangel-Parish-Chestermere/247236065295510,,http://www.twitter.com/SGAChestermere,
884,107909939RR0091,WWW.STCACALGARY.COM,Valid,,,,
885,107910192RR0002,RCCHURCH.COM,Valid,,,,http://www.youtube.com/watch?v=7HptpEQn80g&amp;feature=plcp&amp;context=C48b9573VDvjVQa1PpcFO23CLy3fpg_tPUDFtKGqtG6_GbdDdDUFk%3D
886,107910192RR0005,WWW.RCCHURCH.COM,Valid,,,,http://www.youtube.com/watch?v=7HptpEQn80g&amp;feature=plcp&amp;context=C48b9573VDvjVQa1PpcFO23CLy3fpg_tPUDFtKGqtG6_GbdDdDUFk%3D
887,107910192RR0007,WW3.NFSYMPATICO.CA/ST.STEPHENS.PARISH,Invalid,,,,
888,107910234RR0013,WWW.HOLYREDEEMERPEI.COM,Valid,,,,
889,107910234RR0015,FJCORSOR@EASTLINK.CA,Valid,http://www.facebook.com/Eastlink/,,http://www.twitter.com/eastlink,
890,107910234RR0020,WWW.STFRANCISPEI.COM,Valid,,,,
891,107910234RR0022,WWW.STPAULSPARISH.CA,Valid,,,,
892,107910234RR0023,SITES.GOOGLE.COM/SITE/FRFRANKJAY,Invalid,,,,
893,107910234RR0024,WWW.SACREDHEART.PEIWEST.COM,Valid,,,,
894,107910234RR0029,WWW.STDUNSTANS.PE.CA,Valid,,,,
895,107910259RR0005,WWW.EPIPHANYPARISH.NET,Valid,,,,
896,107910259RR0010,STPIUSXPARISH@ROGERS.COM,Valid,,,,
897,107910259RR0012,WWW.STAIDANSCHURCH.NET,Valid,,,,
898,107910259RR0014,WWW.THEGOODSHEPHERDPARISH.ORG,Valid,,,,
899,107910259RR0017,WWW.ST-FRANCISOFASSISI.CA,Valid,,,,
900,107910259RR0019,WWW.STJAMESCOLGAN.COM,Invalid,,,,
901,107910259RR0022,WWW.STBASILTORONTO.ORG,Valid,https://www.facebook.com/pages/St-Basils-Church-Toronto/130879996974067,,,
902,107910259RR0024,WWW.STMICHAELSCATHEDRAL.COM,Valid,,,,http://www.youtube.com/playlist?list=PL6dTaamqU0EOnIo6dB9mYTMNeK4EAj6aE&amp;feature=plcp
903,107910259RR0029,WWW.STANNTORONTO.CA,Valid,,,,
904,107910259RR0030,STANSELMSPARISH.CA,Valid,,,,
905,107910259RR0033,WWW.BLESSEDTRINITY.CA,Valid,,,,
906,107910259RR0038,WWW.KAZIMIERZ.ORG,Valid,,,,
907,107910259RR0042,WWW.STCLAREPARISH.CA,Valid,,,,
908,107910259RR0043,WWW.CORPUSCHRISTICHURCH.CA,Valid,http://www.facebook.com/share.php?u=http%3A%2F%2Fwww.corpuschristichurch.ca%2Fvideo%2Fvideo%3Ffrom%3Dfb,,,
909,107910259RR0044,WWW.SLOVAKPARISH.CA,Valid,https://www.facebook.com/slovakparish,,http://www.twitter.com/slovakparish,http://www.youtube.com/slovakparish
910,107910259RR0049,WWW.STGABRIELSPARISH.CA,Valid,,,,
911,107910259RR0051,WWW.HOLYCROSSCHURCH.CA,Valid,,,,
912,107910259RR0054,WWW.HOLYROSARY.CA,Valid,,,,
913,107910259RR0060,www.joanof arc.ca,Invalid,,,,
914,107910259RR0061,STJOHNSRC.CA,Valid,,,,
915,107910259RR0068,WWW.STLEOSCHURCHETOBICOKE.ORG,Invalid,,,,
916,107910259RR0079,WWW.OURLADYOFMM.COM,Valid,,,,
917,107910259RR0080,WWW.OLPHTORONTO.COM,Valid,,,,
918,107910259RR0081,WWW.TORONTOZUPA.COM,Valid,,,,
919,107910259RR0082,WWW.SORROWS.CA,Invalid,,,,
920,107910259RR0088,WWW.STPETERSTORONTO.CA,Valid,http://www.facebook.com/pages/St-Peters-Catholic-Church-and-Paulist-Centre/179233682127681,,,
921,107910259RR0091,HTTP://PAROISSEDUSACRECOEUR.COM,Valid,,,,
922,107910259RR0092,WWW.STANISLAW.CA,Valid,,,,
923,107910259RR0095,ORATORY-TORONTO.ORG,Valid,,,,
924,107910259RR0098,WWW.TRANSLORD.CA,Valid,,,,
925,107910259RR0101,WWW.STTIM.CA,Valid,,,,
926,107910259RR0104,WWW.SAINTPASCHAL.ORG,Invalid,,,,
927,107910259RR0106,WWW.STJOSEPHS.CH,Valid,,,,
928,107910259RR0107,WWW.SAINTBPARISH.ORG,Valid,,,,
929,107910259RR0110,WWW.STPAULSALLISTON.COM,Valid,https://www.facebook.com/alliston.lifeteen,,,
930,107910259RR0111,OURLADYOFGRACE.COM,Valid,,,,
931,107910259RR0112,WWW.STMARYSBARRIE.COM,Valid,,,,
932,107910259RR0113,WWW.STJOHNVIANNEY.CA,Valid,,,,
933,107910259RR0114,WWW.HOLYREDEEMERPICKERING.CA,Invalid,,,,
934,107910259RR0115,WWW.STJOSEPHSBEAVERTON.CA,Valid,,,,
935,107910259RR0116,WWW.HOLYMARTYRS.CA,Valid,,,,
936,107910259RR0117,STMARYSBRAMPTON.COM,Valid,,,,
937,107910259RR0119,WWW.STCHRISTOPHER.ON.CA,Valid,,,,
938,107910259RR0120,STCATHERINE.CA,Valid,,,,
939,107910259RR0121,WWW.STPATRICKPARISH.CA,Valid,,,,
940,107910259RR0122,SACREDHEARTKINGCITY.COM,Valid,,,,
941,107910259RR0124,WWW.STPATRICK.ON.CA,Valid,https://www.facebook.com/StPatricksParishMarkham/photos_albums,,,
942,107910259RR0126,WWW.STJOHNCHRYSOSTOM.ON.CA,Valid,,,,
943,107910259RR0127,WWW.MYGUARDIANANGELS.CA,Valid,http://www.facebook.com/group.php?gid=62572281278,,,
944,107910259RR0136,STFRANCISDESALES.CA,Valid,,,,
945,107910259RR0137,WWW.STDOMINICSCHURCH.CA,Valid,,,,http://www.youtube.com/dailymass
946,107910259RR0138,WWW.STAROFTHESEA.CA,Valid,http://www.facebook.com/pages/Star-of-the-Sea-Catholic-Parish/120778021351950,,http://www.twitter.com/#!/sosparish,http://www.youtube.com/user/stellamarisca?feature=mhee
947,107910259RR0142,WWW.SPMCHURCH.CA,Valid,,,,
948,107910259RR0143,WWW.STPAT-STNOEL.CA,Invalid,,,,
949,107910259RR0144,WWW.STJOSEPHSSTREETSVEILLE.COM,Invalid,,,,
950,107910259RR0146,WWW.STLUKESPARISH.CA,Valid,,,,
951,107910259RR0148,WWW.SACREDHEARTUXBRIDGE.CA,Invalid,,,,
952,107910259RR0151,WWW.SJEWHITBY.CA,Valid,,,,
953,107910259RR0154,STSMARTHAANDMARY.ORG,Valid,,,,
954,107910259RR0155,www.stclementparish.com,Valid,,,,
955,107910259RR0158,WWW.STMARTINOFTOURSCHURCH.BLOGSPOT.COM,Valid,,,,http://www.youtube.com/dailymass
956,107910259RR0160,WWW.SLDF.CA,Valid,,,,
957,107910259RR0164,WWW.STNORBERTSCHURCH.ORG,Valid,http://www.facebook.com/pages/St-Norbert-Roman-Catholic-Church/153931547982498?ref=sgm,,,http://www.youtube.com/stnorbertschurch#p/u
958,107910259RR0169,STEDITHSTEIN.CA,Invalid,,,,
959,107910259RR0176,WWW.STBARNABASCATHOLICCHURCH.CA,Valid,,,,
960,107910259RR0185,KOLBE.CA,Valid,,,,
961,107910259RR0186,WWW.HOLYFAMILYBOLTON.CA,Valid,,,,
962,107910259RR0189,WWW.SAINTTHOMASTHEAPOSTLE.CA,Valid,,,,
963,107910259RR0197,STJW.CA,Valid,,,,
964,107910259RR0198,WWW.STTHOMASMISSION.ORG,Valid,,,,http://www.youtube.com/vatican
965,107910259RR0200,WWW.STLEOTHEGREAT.CA,Valid,,,,
966,107910259RR0201,WWW.STJUSTIN.COM,Valid,,,,http://www.youtube.com/playlist?list=PL6dTaamqU0EOnIo6dB9mYTMNeK4EAj6aE
967,107910259RR0202,WWW.STELIZABETHSETON.CA,Invalid,,,,
968,107910259RR0204,WWW.STFRANCISXAVIERCHURCHBLOGSPOT.COM,Invalid,,,,
969,107910259RR0207,WWW.STDAVIDSMAPLE.COM,Invalid,,,,
970,107910259RR0211,WWW.TORONTOAIRPORTCHAPEL.COM,Invalid,,,,
971,107910259RR0217,WWW/OLGHTAMILPARISH.COM,Invalid,,,,
972,107910259RR0218,WWW.SCA-P.ORG,Valid,,,,
973,107910259RR0223,WWW.DEMAZENOD.ORG,Valid,https://www.facebook.com/SaintEugeneParish,,,http://www.youtube.com/channel/UCUehiVxpkuFsoZ3XsP3ACCw?feature=mhee
974,107910259RR0224,WWW.HOLYSPIRITBARRIE.CA,Valid,,,,
975,107910259RR0225,WWW.RYERCATH.CA,Invalid,,,,
976,107910259RR0227,WWW.STPADREPIOPARISH.ORG,Invalid,,,,
977,107910259RR0229,WWW.SHJPARISH.CA,Valid,,,,
978,107910259RR0232,WWW.STJOSEPHINEBAKHITA.ORG,Valid,,,,
979,107910259RR0233,www.cristoreiparish.org,Valid,,,,
980,107910275RR0001,WWW.DIOCESEOFMACKENZIE.COM,Valid,,,,
981,107910275RR0004,WWW.STPATSCHURCH.COM,Valid,,,,
982,107910275RR0005,WWW.HAYRIVERRC.COM,Valid,,,,
983,107910606RR0001,WWW.HOLYCROSSREGINA.CA,Invalid,,,,
984,107910945RR0001,USERS.ACCESSCOMM.CA/STPETE,Invalid,,,,
985,107913337RR0001,WWW.ROOFTOPS.CA,Valid,,,,
986,107913576RR0001,WWW.ROSALIEHALL.COM,Valid,http://www.facebook.com/pages/Rosalie-Hall-Young-Parent-Resource-Centre/147165308678492,,,http://www.youtube.com/user/RosalieHall?feature=watch
987,107913824RR0001,WWW.ROSEBUDSCHOOLOFTHEARTS.COM,Valid,http://www.facebook.com/rosebudschoolofthearts/photos/a.724832324193941.1073741835.205812609429251/765840420093131/?type=1&amp;relevant_count=1,,,http://www.youtube.com/watch?v=67qetijDbxs
988,107913873RR0001,WWW.ROSEDALEBAPTISTWELLAND.COM,Valid,,,,
989,107914012RR0001,WWW.RQM.CA,Valid,,,,
990,107914244RR0001,WWW.ROSELANDUNITEDCHURCH.CA,Valid,,,,http://www.youtube.com/watch?v=o_wAwZvUghc
991,107914533RR0001,ROSEMEREMEMORIAL.ORG,Invalid,,,,
992,107915456RR0001,WWW.ROSSCARROCKCHURCH.CA,Valid,,,,
993,107915654RR0001,WWW.ROSSLANDMUSEUM.CA,Valid,,,,
994,107915670RR0001,HTTP://ROSSLAND.BCLIBRARY.CA,Valid,https://www.facebook.com/RosslandPublicLibrary,,,
995,107915779RR0001,WWW.RMH.ORG,Valid,,,,
996,107915977RR0001,WWW.RJC.SK.CA,Valid,http://www.facebook.com/rjcgennext,,,http://www.youtube.com/RosthernJrCollege
997,107916033RR0001,WWW.CRCALGOMA.CA,Valid,,,,
998,107916330RR0001,WWW.RNS.CC,Valid,,,,
999,107933103RR0001,WWW.TONYSTACEYCENTRE.CA,Valid,,,,
1000,107935413RR0001,WWW.RCMUSIC.CA,Valid,http://www.facebook.com/sharer.php?u=http%3A%2F%2Fwww.rcmusic.ca%2F&amp;t=Homepage,,,
1001,107935587RR0001,WWW.ROYALHEIGHTSBAPTISTCHURCH.COM,Valid,https://www.facebook.com/pages/Royal-Heights-Baptist-Church-Delta-BC/430118693746606,,,
